region_key,region_division,region_city,region_msa
2284,CAUCA,CALOTO,LA SELVA
2285,CAUCA,CALOTO,LA TRAMPA
2286,CAUCA,CALOTO,LAS AGUAS
2287,CAUCA,CALOTO,LOS CHORROS
2288,CAUCA,CALOTO,MARAÑON
2289,CAUCA,CALOTO,MORALES ARROZAL
2290,CAUCA,CALOTO,PORVENIR
2291,CAUCA,CALOTO,VENADILLO
2292,CAUCA,CALOTO,VISTA HERMOSA
2293,CAUCA,CORINTO,CORINTO
2294,CAUCA,CORINTO,EL JAGUAL
2295,CAUCA,CORINTO,MEDIA NARANJA
2296,CAUCA,CORINTO,RIONEGRO
2297,CAUCA,CORINTO,SAN RAFAEL
2298,CAUCA,CORINTO,EL BARRANCO
2299,CAUCA,CORINTO,QUEBRADITAS
2300,CAUCA,CORINTO,EL PEDREGAL
2301,CAUCA,CORINTO,LA LAGUNA
2302,CAUCA,CORINTO,LA MARIA
2303,CAUCA,EL TAMBO,EL TAMBO
2304,CAUCA,EL TAMBO,ALTO DEL REY
2305,CAUCA,EL TAMBO,BARAYA
2306,CAUCA,EL TAMBO,BETANIA
2307,CAUCA,EL TAMBO,CUATRO ESQUINAS
2308,CAUCA,EL TAMBO,CHAPA
2309,CAUCA,EL TAMBO,CHISQUIO
2310,CAUCA,EL TAMBO,EL PLACER
2311,CAUCA,EL TAMBO,EL ZARZAL
2312,CAUCA,EL TAMBO,GAMBOA
2313,CAUCA,EL TAMBO,NUEVA GRANADA
2314,CAUCA,EL TAMBO,HUISITO
2315,CAUCA,EL TAMBO,LA ALIANZA
2316,CAUCA,EL TAMBO,LA PAZ
2317,CAUCA,EL TAMBO,LOS ANAYES
2318,CAUCA,EL TAMBO,LOS ANDES
2319,CAUCA,EL TAMBO,LOS ANGELES
2320,CAUCA,EL TAMBO,MOSQUERA
2321,CAUCA,EL TAMBO,PANDIGUANDO
2322,CAUCA,EL TAMBO,PIAGUA
2323,CAUCA,EL TAMBO,PUERTO RICO
2324,CAUCA,EL TAMBO,QUILCACE
2325,CAUCA,EL TAMBO,RONDON
2326,CAUCA,EL TAMBO,SABANETAS
2327,CAUCA,EL TAMBO,SAN JOAQUIN
2328,CAUCA,EL TAMBO,SAN JUAN DE MECHENQUE
2329,CAUCA,EL TAMBO,SEGUENGUE
2330,CAUCA,EL TAMBO,URIBE
2331,CAUCA,EL TAMBO,VILLA AL MAR
2332,CAUCA,EL TAMBO,LA LAGUNA
2333,CAUCA,EL TAMBO,BUENA VISTA
2334,CAUCA,EL TAMBO,LAS BOTAS
2335,CAUCA,EL TAMBO,CABUYAL
2336,CAUCA,EL TAMBO,EL CRUCERO DEL PUEBLO
2337,CAUCA,EL TAMBO,LA ROMELIA
2338,CAUCA,EL TAMBO,PLAYA RICA
2339,CAUCA,EL TAMBO,PUERTA LLAVE
2340,CAUCA,EL TAMBO,RIO HONDO
2341,CAUCA,EL TAMBO,VEINTE DE JULIO
2342,CAUCA,EL TAMBO,EL RETIRO
2343,CAUCA,EL TAMBO,CALICHALES
2344,CAUCA,EL TAMBO,EL HIGUERON
2345,CAUCA,EL TAMBO,EL OCHENTAYUNO (LA GALLERA)
2346,CAUCA,EL TAMBO,GUAZARAVITA
2347,CAUCA,EL TAMBO,LA BANDA
2348,CAUCA,EL TAMBO,LA CUCHILLA
2349,CAUCA,EL TAMBO,LAS PIEDRAS
2350,CAUCA,EL TAMBO,LAS HUERTAS
2351,CAUCA,EL TAMBO,LOS LLANOS
2352,CAUCA,EL TAMBO,RIO SUCIO
2353,CAUCA,EL TAMBO,MURGUEITIO
2354,CAUCA,EL TAMBO,PEPITAL
2355,CAUCA,EL TAMBO,JUANA CASTAÑA
2356,CAUCA,EL TAMBO,LA VENTANA
2357,CAUCA,EL TAMBO,MONTERREDONDO
2358,CAUCA,EL TAMBO,LA PALOMA
2359,CAUCA,EL TAMBO,SAN ANTONIO
2360,CAUCA,FLORENCIA,FLORENCIA
2361,CAUCA,FLORENCIA,EL ROSARIO
2362,CAUCA,FLORENCIA,MARSELLA
2363,CAUCA,GUACHENE,GUACHENE
2364,CAUCA,GUACHENE,EL CENTRO
2365,CAUCA,GUACHENE,VEREDAS NORORIENTALES
2366,CAUCA,GUACHENE,VEREDAS UNIDAS
2367,CAUCA,GUAPI,GUAPI
2368,CAUCA,GUAPI,ALFONSO LOPEZ (BALSITAS)
2369,CAUCA,GUAPI,BENJAMIN HERRERA (SAN VICENTE)
2370,CAUCA,GUAPI,CALLELARGA
2371,CAUCA,GUAPI,CONCEPCION DE GUAJUI
2372,CAUCA,GUAPI,EL CARMELO
2373,CAUCA,GUAPI,LA SOLEDAD
2374,CAUCA,GUAPI,LIMONES
2375,CAUCA,GUAPI,OLAYA HERRERA (GUARE)
2376,CAUCA,GUAPI,ROSARIO
2377,CAUCA,GUAPI,SAN AGUSTIN
2378,CAUCA,GUAPI,SAN ANTONIO DE GUAJUI
2379,CAUCA,GUAPI,SAN FRANCISCO
2380,CAUCA,GUAPI,URIBE URIBE (EL NARANJO)
2381,CAUCA,GUAPI,BOCA DE NAPI
2382,CAUCA,GUAPI,EL ATAJO
2383,CAUCA,GUAPI,LLANTIN
2384,CAUCA,GUAPI,SANTA CLARA
2385,CAUCA,GUAPI,CASCAJERO
2386,CAUCA,GUAPI,CHAMON
2387,CAUCA,GUAPI,CHANZARA
2388,CAUCA,GUAPI,LAS JUNTA
2389,CAUCA,GUAPI,QUIROGA
2390,CAUCA,GUAPI,CHUARE
2391,CAUCA,GUAPI,SAN JOSE DE GUAPI
2392,CAUCA,GUAPI,BELEN
2393,CAUCA,INZA,INZA
2394,CAUCA,INZA,CALDERAS
2395,CAUCA,INZA,PEDREGAL
2396,CAUCA,INZA,PUERTO VALENCIA
2397,CAUCA,INZA,SAN ANDRES
2398,CAUCA,INZA,SAN JOSE
2399,CAUCA,INZA,SANTA ROSA
2400,CAUCA,INZA,TOPA
2401,CAUCA,INZA,TUMBICHUCUE
2402,CAUCA,INZA,TURMINA
2403,CAUCA,INZA,SANTA TERESA
2404,CAUCA,INZA,GUANACAS
2405,CAUCA,INZA,CARMEN DE VIBORAL
2406,CAUCA,INZA,LOS ALPES
2407,CAUCA,INZA,SAN MIGUEL
2408,CAUCA,INZA,SEGOVIA
2409,CAUCA,JAMBALO,JAMBALO
2410,CAUCA,JAMBALO,LA MARIA - EL TRAPICHE
2411,CAUCA,JAMBALO,LA MINA
2412,CAUCA,JAMBALO,LOMA REDONDA
2413,CAUCA,JAMBALO,VALLES HONDOS
2414,CAUCA,JAMBALO,LA ESPERANZA
2415,CAUCA,JAMBALO,LOMA GRUESA
2416,CAUCA,LA SIERRA,LA SIERRA
2417,CAUCA,LA SIERRA,LA CUCHILLA
2418,CAUCA,LA VEGA,LA VEGA
2419,CAUCA,LA VEGA,ALTAMIRA
2420,CAUCA,LA VEGA,ARBELA
2421,CAUCA,LA VEGA,EL DIVISO
2422,CAUCA,LA VEGA,EL PALMAR
2423,CAUCA,LA VEGA,GUACHICONO
2424,CAUCA,LA VEGA,LOS UVOS
2425,CAUCA,LA VEGA,PANCITARA
2426,CAUCA,LA VEGA,PLACER
2427,CAUCA,LA VEGA,SAN MIGUEL
2428,CAUCA,LA VEGA,SANTA BARBARA
2429,CAUCA,LA VEGA,SANTA JUANA
2430,CAUCA,LA VEGA,ALBANIA
2431,CAUCA,LA VEGA,CHAUPILOMA
2432,CAUCA,LA VEGA,DOMINICAL
2433,CAUCA,LA VEGA,LA CARRERA
2434,CAUCA,LA VEGA,LOS CIRUELOS
2435,CAUCA,LA VEGA,VILLA MARIA
2436,CAUCA,LA VEGA,BARBILLAS
2437,CAUCA,LA VEGA,SANTA RITA
2438,CAUCA,LOPEZ DE MICAY,LOPEZ
2439,CAUCA,LOPEZ DE MICAY,AGUA CLARA (GOLONDRO)
2440,CAUCA,LOPEZ DE MICAY,ALTO DE CHUARE
2441,CAUCA,LOPEZ DE MICAY,EL PLAYON (SIGUI)
2442,CAUCA,LOPEZ DE MICAY,EL TRAPICHE
2443,CAUCA,LOPEZ DE MICAY,GUAYABAL
2444,CAUCA,LOPEZ DE MICAY,JOLI
2445,CAUCA,LOPEZ DE MICAY,LA CONCEPCION
2446,CAUCA,LOPEZ DE MICAY,LA SAGRADA FAMILIA
2447,CAUCA,LOPEZ DE MICAY,NOANAMITO
2448,CAUCA,LOPEZ DE MICAY,PLAYA GRANDE
2449,CAUCA,LOPEZ DE MICAY,RIO MAYA (DOS QUEBRADAS)
2450,CAUCA,LOPEZ DE MICAY,SAN ANTONIO DE CHUARE
2451,CAUCA,LOPEZ DE MICAY,SAN BARTOLO
2452,CAUCA,LOPEZ DE MICAY,SAN FERNANDO
2453,CAUCA,LOPEZ DE MICAY,SAN ISIDRO
2454,CAUCA,LOPEZ DE MICAY,SAN PEDRO DE NAYA
2455,CAUCA,LOPEZ DE MICAY,SANTA ANA
2456,CAUCA,LOPEZ DE MICAY,TAPARAL
2457,CAUCA,LOPEZ DE MICAY,ZARAGOZA
2458,CAUCA,LOPEZ DE MICAY,CANDELARIA
2459,CAUCA,LOPEZ DE MICAY,BAJO SIGUI
2460,CAUCA,LOPEZ DE MICAY,EL COCO
2461,CAUCA,LOPEZ DE MICAY,SAN FRANCISCO ADENTRO
2462,CAUCA,LOPEZ DE MICAY,BETANIA
2463,CAUCA,LOPEZ DE MICAY,CACAO
2464,CAUCA,LOPEZ DE MICAY,CALLE LARGA - NAYA
2465,CAUCA,LOPEZ DE MICAY,CHIGUERO
2466,CAUCA,LOPEZ DE MICAY,ALTO NAYA
2467,CAUCA,LOPEZ DE MICAY,ELTRUENO
2468,CAUCA,LOPEZ DE MICAY,LAS CRUCES
2469,CAUCA,LOPEZ DE MICAY,LAS PAVAS
2470,CAUCA,LOPEZ DE MICAY,SAN ANTONIO DE GURUMENDY
2471,CAUCA,LOPEZ DE MICAY,BOCA GRANDE
2472,CAUCA,LOPEZ DE MICAY,BRAZO DE LA ROTURA
2473,CAUCA,LOPEZ DE MICAY,SANTA CRUZ DE SIGUIN
2474,CAUCA,MERCADERES,MERCADERES
2475,CAUCA,MERCADERES,ALTO DE MAYO
2476,CAUCA,MERCADERES,ARBOLEDAS
2477,CAUCA,MERCADERES,EL PILON
2478,CAUCA,MERCADERES,ESMERALDAS
2479,CAUCA,MERCADERES,SAN JOAQUIN
2480,CAUCA,MERCADERES,SAN JUANITO
2481,CAUCA,MERCADERES,TABLONES ALTOS
2482,CAUCA,MERCADERES,CAJAMARCA
2483,CAUCA,MERCADERES,EL BADO
2484,CAUCA,MERCADERES,TABLONCITO
2485,CAUCA,MERCADERES,EL CARBONERO
2486,CAUCA,MERCADERES,MOJARRAS
2487,CAUCA,MERCADERES,LOS LLANOS
2488,CAUCA,MERCADERES,LOS MEDIOS
2489,CAUCA,MIRANDA,MIRANDA
2490,CAUCA,MIRANDA,LA MUNDA
2491,CAUCA,MIRANDA,MONTERREDONDO
2492,CAUCA,MIRANDA,ORTIGAL
2493,CAUCA,MIRANDA,SANTA ANA
2494,CAUCA,MIRANDA,TIERRADURA
2495,CAUCA,MIRANDA,TULIPAN
2496,CAUCA,MIRANDA,GUATEMALA
2497,CAUCA,MIRANDA,SAN ANDRES
2498,CAUCA,MORALES,MORALES
2499,CAUCA,MORALES,CARPINTERO
2500,CAUCA,MORALES,CHIMBORAZO
2501,CAUCA,MORALES,HONDURAS
2502,CAUCA,MORALES,PAN DE AZUCAR
2503,CAUCA,MORALES,SAN ISIDRO
2504,CAUCA,MORALES,SANTA ROSA
2505,CAUCA,MORALES,LA ESTACION
2506,CAUCA,MORALES,EL ROSARIO
2507,CAUCA,PADILLA,PADILLA
2508,CAUCA,PADILLA,YARUMALES
2509,CAUCA,PADILLA,LA PAILA
2510,CAUCA,PADILLA,EL CHAMIZO
2511,CAUCA,PADILLA,CUERNAVACA
2512,CAUCA,PAEZ,BELALCAZAR
2513,CAUCA,PAEZ,ARAUJO
2514,CAUCA,PAEZ,AVIRAMA
2515,CAUCA,PAEZ,COHETANDO
2516,CAUCA,PAEZ,CHINAS
2517,CAUCA,PAEZ,EL COLORADO
2518,CAUCA,PAEZ,HUILA
2519,CAUCA,PAEZ,ITAIBE
2520,CAUCA,PAEZ,LAME
2521,CAUCA,PAEZ,LA PALMA
2522,CAUCA,PAEZ,MOSOCO
2523,CAUCA,PAEZ,RICAURTE
2524,CAUCA,PAEZ,RIOCHIQUITO
2525,CAUCA,PAEZ,SAN LUIS (POTRERILLO)
2526,CAUCA,PAEZ,TALAGA
2527,CAUCA,PAEZ,TOEZ
2528,CAUCA,PAEZ,LA MESA DE TOGOIMA
2529,CAUCA,PAEZ,VILLA RODRIGUEZ
2530,CAUCA,PAEZ,VITONCO
2531,CAUCA,PAEZ,LA TROJA
2532,CAUCA,PAEZ,ARANZAZU
2533,CAUCA,PAEZ,EL CABUYO
2534,CAUCA,PAEZ,LA CEJA
2535,CAUCA,PAEZ,SAN JOSE
2536,CAUCA,PAEZ,TARAVIRA
2537,CAUCA,PAEZ,CUETANDO
2538,CAUCA,PAEZ,COQUIYO
2539,CAUCA,PAEZ,CHACHUCUE
2540,CAUCA,PAEZ,EL RODEO
2541,CAUCA,PAEZ,GUADUALEJO
2542,CAUCA,PAEZ,GUAPIO
2543,CAUCA,PAEZ,GUAQUIYO
2544,CAUCA,PAEZ,LA ESMERALDA
2545,CAUCA,PAEZ,LA MARIA
2546,CAUCA,PAEZ,LAURELES
2547,CAUCA,PAEZ,MESA DE CALOTO
2548,CAUCA,PAEZ,MESA DE TALAGA
2549,CAUCA,PAEZ,SAN MIGUEL
2550,CAUCA,PAEZ,TALAGA VIEJO
2551,CAUCA,PAEZ,VICANENGA
2552,CAUCA,PATIA,EL BORDO
2553,CAUCA,PATIA,BRISAS
2554,CAUCA,PATIA,DON ALONSO
2555,CAUCA,PATIA,GALINDEZ
2556,CAUCA,PATIA,LA FONDA
2557,CAUCA,PATIA,LA MESA
2558,CAUCA,PATIA,LAS TALLAS
2559,CAUCA,PATIA,PATIA
2560,CAUCA,PATIA,PIEDRASENTADA
2561,CAUCA,PATIA,PAN DE AZUCAR
2562,CAUCA,PATIA,SAJANDI
2563,CAUCA,PATIA,EL ESTRECHO
2564,CAUCA,PATIA,EL HOYO
2565,CAUCA,PATIA,ANGULO
2566,CAUCA,PATIA,EL PLACER
2567,CAUCA,PATIA,EL PURO
2568,CAUCA,PATIA,SACHAMATES
2569,CAUCA,PATIA,SANTA ROSA BAJA
2570,CAUCA,PATIA,VERSALLES
2571,CAUCA,PATIA,SANTA CRUZ - CHONTADURO
2572,CAUCA,PATIA,BETANIA
2573,CAUCA,PATIA,MENDEZ
2574,CAUCA,PATIA,QUEBRADA OSCURA
2575,CAUCA,PATIA,GUAYABAL
2576,CAUCA,PIAMONTE,PIAMONTE
2577,CAUCA,PIAMONTE,CAMPO ALEGRE
2578,CAUCA,PIAMONTE,EL REMANSO
2579,CAUCA,PIAMONTE,MIRAFLOR
2580,CAUCA,PIAMONTE,YAPURA
2581,CAUCA,PIENDAMO,PIENDAMO
2582,CAUCA,PIENDAMO,TUNIA
2583,CAUCA,PUERTO TEJADA,PUERTO TEJADA
2584,CAUCA,PUERTO TEJADA,BOCAS DEL PALO
2585,CAUCA,PUERTO TEJADA,LAS BRISAS
2586,CAUCA,PUERTO TEJADA,SAN CARLOS
2587,CAUCA,PUERTO TEJADA,ZANJON RICO
2588,CAUCA,PUERTO TEJADA,PERICO NEGRO
2589,CAUCA,PURACE,COCONUCO
2590,CAUCA,PURACE,PURACE
2591,CAUCA,PURACE,SANTA LETICIA
2592,CAUCA,PURACE,PALETARA
2593,CAUCA,ROSAS,ROSAS
2594,CAUCA,ROSAS,GUALOTO
2595,CAUCA,ROSAS,PARRAGA
2596,CAUCA,ROSAS,MARQUEZ
2597,CAUCA,ROSAS,UFUGU
2598,CAUCA,ROSAS,LOMABAJO
2599,CAUCA,ROSAS,LOMBAJO
2600,CAUCA,ROSAS,CEFIRO
2601,CAUCA,ROSAS,DIVISO
2602,CAUCA,ROSAS,LOMAGRANDE
2603,CAUCA,ROSAS,MARQUES
2604,CAUCA,ROSAS,SAUCE
2605,CAUCA,SAN SEBASTIAN,SAN SEBASTIAN
2606,CAUCA,SAN SEBASTIAN,EL ROSAL
2607,CAUCA,SAN SEBASTIAN,MARMATO
2608,CAUCA,SAN SEBASTIAN,PARAMILLOS
2609,CAUCA,SAN SEBASTIAN,SANTIAGO
2610,CAUCA,SAN SEBASTIAN,VALENCIA
2611,CAUCA,SAN SEBASTIAN,VENECIA
2612,CAUCA,SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO
2613,CAUCA,SANTANDER DE QUILICHAO,EL PALMAR
2614,CAUCA,SANTANDER DE QUILICHAO,EL TURCO
2615,CAUCA,SANTANDER DE QUILICHAO,LA ARROBLEDA
2616,CAUCA,SANTANDER DE QUILICHAO,MONDOMO
2617,CAUCA,SANTANDER DE QUILICHAO,PARAMILLO
2618,CAUCA,SANTANDER DE QUILICHAO,SAN RAFAEL
2619,CAUCA,SANTANDER DE QUILICHAO,TRES QUEBRADAS
2620,CAUCA,SANTANDER DE QUILICHAO,SAN ANTONIO
2621,CAUCA,SANTANDER DE QUILICHAO,SAN PEDRO
2622,CAUCA,SANTANDER DE QUILICHAO,AGUA AZUL
2623,CAUCA,SANTANDER DE QUILICHAO,DOMINGUILLO
2624,CAUCA,SANTANDER DE QUILICHAO,EL CRUCERO
2625,CAUCA,SANTANDER DE QUILICHAO,QUINAMAYO
2626,CAUCA,SANTANDER DE QUILICHAO,LLANO DE ALEGRIAS
2627,CAUCA,SANTANDER DE QUILICHAO,CAMBALACHE
2628,CAUCA,SANTANDER DE QUILICHAO,EL BROCHE
2629,CAUCA,SANTANDER DE QUILICHAO,EL LLANITO
2630,CAUCA,SANTANDER DE QUILICHAO,EL TAJO
2631,CAUCA,SANTANDER DE QUILICHAO,LA AGUSTINA
2632,CAUCA,SANTANDER DE QUILICHAO,LA CAPILLA
2633,CAUCA,SANTANDER DE QUILICHAO,LA CHAPA
2634,CAUCA,SANTANDER DE QUILICHAO,LA PALOMERA
2635,CAUCA,SANTANDER DE QUILICHAO,LA QUEBRADA
2636,CAUCA,SANTANDER DE QUILICHAO,LOMITAS ABAJO
2637,CAUCA,SANTANDER DE QUILICHAO,LOMITAS ARRIBA
2638,CAUCA,SANTANDER DE QUILICHAO,LOURDES
2639,CAUCA,SANTANDER DE QUILICHAO,SAN JOSE
2640,CAUCA,SANTANDER DE QUILICHAO,BELLAVISTA
2641,CAUCA,SANTA ROSA,SANTA ROSA
2642,CAUCA,SANTA ROSA,DESCANSE
2643,CAUCA,SANTA ROSA,EL CARMELO
2644,CAUCA,SANTA ROSA,SANTA CLARA
2645,CAUCA,SANTA ROSA,SANTA MARTHA
2646,CAUCA,SANTA ROSA,SAN JUAN DE VILLALOBOS
2647,CAUCA,SANTA ROSA,SAN JUAN
2648,CAUCA,SANTA ROSA,VILLA MOSQUERA
2649,CAUCA,SANTA ROSA,CURIACO
2650,CAUCA,SANTA ROSA,SECTOR MANDIYACO
2651,CAUCA,SILVIA,SILVIA
2652,CAUCA,SILVIA,GUAMBIA
2653,CAUCA,SILVIA,PITAYO
2654,CAUCA,SILVIA,QUICHAYA
2655,CAUCA,SILVIA,PUEBLECITO
2656,CAUCA,SILVIA,USENDA
2657,CAUCA,SILVIA,VALLE NUEVO
2658,CAUCA,SILVIA,LA ESTRELLA
2659,CAUCA,SILVIA,LA CAMPANA
2660,CAUCA,SILVIA,EL CACIQUE
2661,CAUCA,SILVIA,PUENTE REAL
2662,CAUCA,SILVIA,MENDEZ
2663,CAUCA,SILVIA,MIRAFLORES
2664,CAUCA,SILVIA,SAN PEDRO DEL BOSQUE
2665,CAUCA,SILVIA,TUMBURAO
2666,CAUCA,SILVIA,ALTO GRANDE
2667,CAUCA,SILVIA,LA AGUADA
2668,CAUCA,SILVIA,LAGUNA SECA
2669,CAUCA,SILVIA,LOMA DEL CARMEN
2670,CAUCA,SILVIA,SAN ANTONIO
2671,CAUCA,SILVIA,MICHAMBE
2672,CAUCA,SILVIA,LA OVEJERA
2673,CAUCA,SILVIA,EL SALADO
2674,CAUCA,SOTARA,PAISPAMBA
2675,CAUCA,SOTARA,CHAPA
2676,CAUCA,SOTARA,CHIRIBIO
2677,CAUCA,SOTARA,EL CRUCERO
2678,CAUCA,SOTARA,HATOFRIO
2679,CAUCA,SOTARA,LA PAZ
2680,CAUCA,SOTARA,PIEDRA DE LEON
2681,CAUCA,SOTARA,RIO BLANCO
2682,CAUCA,SOTARA,BUENAVISTA
2683,CAUCA,SOTARA,SACHACOCO
2684,CAUCA,SOTARA,EL CARMEN
2685,CAUCA,SOTARA,PUEBLOQUEMADO
2686,CAUCA,SUAREZ,SUAREZ
2687,CAUCA,SUAREZ,EL HATO
2688,CAUCA,SUAREZ,LA MESETA
2689,CAUCA,SUAREZ,ASNAZU
2690,CAUCA,SUAREZ,GELIMA LA TOMA
2691,CAUCA,SUAREZ,MATECANA
2692,CAUCA,SUAREZ,BELLAVISTA
2693,CAUCA,SUAREZ,LA ROMA
2694,CAUCA,SUAREZ,LA BETULIA
2695,CAUCA,SUAREZ,MINDALA
2696,CAUCA,SUAREZ,AGUA CLARA CANELAR
2697,CAUCA,SUCRE,SUCRE
2698,CAUCA,SUCRE,EL PARAISO
2699,CAUCA,SUCRE,CASCADAS
2700,CAUCA,SUCRE,CRUCERO BELLO
2701,CAUCA,SUCRE,EL CARMELO
2702,CAUCA,SUCRE,EL FRESNO
2703,CAUCA,SUCRE,EL RETIRO
2704,CAUCA,SUCRE,EL TESORO
2705,CAUCA,SUCRE,LA CEJA
2706,CAUCA,SUCRE,LA CUMBRE
2707,CAUCA,SUCRE,MAZAMORRAS
2708,CAUCA,SUCRE,TEQUENDAMA
2709,CAUCA,TIMBIO,TIMBIO
2710,CAUCA,TIMBIO,CAMPOSANO
2711,CAUCA,TIMBIO,CINCODIAS
2712,CAUCA,TIMBIO,CRUCES
2713,CAUCA,TIMBIO,ANTOMORENO
2714,CAUCA,TIMBIO,LA MARTICA
2715,CAUCA,TIMBIO,SANTA MARIA
2716,CAUCA,TIMBIQUI,TIMBIQUI
2717,CAUCA,TIMBIQUI,BUBUEY
2718,CAUCA,TIMBIQUI,CAMARONES
2719,CAUCA,TIMBIQUI,COTEJE
2720,CAUCA,TIMBIQUI,EL CUERVAL
2721,CAUCA,TIMBIQUI,PETE
2722,CAUCA,TIMBIQUI,SAN BERNARDO
2723,CAUCA,TIMBIQUI,SAN JOSE
2724,CAUCA,TIMBIQUI,SANTA MARIA
2725,CAUCA,TIMBIQUI,SANTA ROSA DE SAIJA
2726,CAUCA,TIMBIQUI,CHETE
2727,CAUCA,TIMBIQUI,BOCA DE PATIA
2728,CAUCA,TIMBIQUI,EL CHARCO
2729,CAUCA,TIMBIQUI,EL REALITO
2730,CAUCA,TIMBIQUI,CHACON
2731,CAUCA,TIMBIQUI,BRAZO CORTO
2732,CAUCA,TIMBIQUI,INFI
2733,CAUCA,TIMBIQUI,LLANO GRANDE
2734,CAUCA,TIMBIQUI,CUPI
2735,CAUCA,TIMBIQUI,SOLEDAD DE YANTIN
2736,CAUCA,TIMBIQUI,SAN MIGUEL
2737,CAUCA,TIMBIQUI,COROZAL
2738,CAUCA,TIMBIQUI,CABECITAL
2739,CAUCA,TIMBIQUI,PUERTO SAIJA
2740,CAUCA,TIMBIQUI,ANGOSTURA
2741,CAUCA,TIMBIQUI,GUANGUI
2742,CAUCA,TORIBIO,TORIBIO
2743,CAUCA,TORIBIO,NATALA
2744,CAUCA,TORIBIO,SAN FRANCISCO
2745,CAUCA,TORIBIO,SANTO DOMINGO
2746,CAUCA,TORIBIO,TACUEYO
2747,CAUCA,TOTORO,TOTORO
2748,CAUCA,TOTORO,GABRIEL LOPEZ
2749,CAUCA,TOTORO,PANIQUITA
2750,CAUCA,TOTORO,POLINDARA
2751,CAUCA,VILLA RICA,VILLA RICA
2752,CAUCA,VILLA RICA,AGUA AZUL
2753,CAUCA,VILLA RICA,CANTARITO
2754,CAUCA,VILLA RICA,CHALO
2755,CAUCA,VILLA RICA,GALLINAZA
2756,CAUCA,VILLA RICA,JUAN IGNACIO
2757,CAUCA,VILLA RICA,PRIMAVERA
2758,CESAR,VALLEDUPAR,VALLEDUPAR
2759,CESAR,VALLEDUPAR,AGUAS BLANCAS
2760,CESAR,VALLEDUPAR,ATANQUEZ
2761,CESAR,VALLEDUPAR,BADILLO
2762,CESAR,VALLEDUPAR,CARACOLI
2763,CESAR,VALLEDUPAR,CHEMESQUEMENA
2764,CESAR,VALLEDUPAR,GUATAPURI
2765,CESAR,VALLEDUPAR,GUACOCHE
2766,CESAR,VALLEDUPAR,GUAYMARAL
2767,CESAR,VALLEDUPAR,LA MINA
2768,CESAR,VALLEDUPAR,LOS VENADOS
2769,CESAR,VALLEDUPAR,MARIANGOLA
2770,CESAR,VALLEDUPAR,PATILLAL
2771,CESAR,VALLEDUPAR,VALENCIA DE JESUS
2772,CESAR,VALLEDUPAR,CAMPERUCHO
2773,CESAR,VALLEDUPAR,GUACOCHITO
2774,CESAR,VALLEDUPAR,LOS CALABAZOS
2775,CESAR,VALLEDUPAR,LOS CORAZONES
2776,CESAR,VALLEDUPAR,LOS HATICOS
2777,CESAR,VALLEDUPAR,LA MESA - AZUCAR BUENA
2778,CESAR,VALLEDUPAR,LAS RAICES
2779,CESAR,VALLEDUPAR,RANCHO DE GOYA
2780,CESAR,VALLEDUPAR,RIO SECO
2781,CESAR,VALLEDUPAR,LA VEGA  ARRIBA
2782,CESAR,VALLEDUPAR,VILLA GERMANIA
2783,CESAR,VALLEDUPAR,EL JABO
2784,CESAR,VALLEDUPAR,EL ALTO DE LA VUELTA
2785,CESAR,VALLEDUPAR,EL PERRO
2786,CESAR,VALLEDUPAR,LAS MERCEDES
2787,CESAR,VALLEDUPAR,SABANA CRESPO
2788,CESAR,VALLEDUPAR,LAS CASITAS
2789,CESAR,VALLEDUPAR,MARUAMAQUE
2790,CESAR,VALLEDUPAR,PONTON
2791,CESAR,VALLEDUPAR,EL MANGON
2792,CESAR,VALLEDUPAR,EL MOJAO
2793,CESAR,VALLEDUPAR,RAMALITO
2794,CESAR,VALLEDUPAR,SABANITAS
2795,CESAR,VALLEDUPAR,VILLA RAMIREZ
2796,CESAR,VALLEDUPAR,VILLA RUEDA
2797,CESAR,AGUACHICA,AGUACHICA
2798,CESAR,AGUACHICA,BARRANCALEBRIJA
2799,CESAR,AGUACHICA,LOMA DE CORREDOR
2800,CESAR,AGUACHICA,PUERTO PATIÑO
2801,CESAR,AGUACHICA,BUTURAMA
2802,CESAR,AGUACHICA,NOREAN
2803,CESAR,AGUACHICA,SANTA LUCIA
2804,CESAR,AGUACHICA,VILLA DE SAN ANDRES
2805,CESAR,AGUACHICA,CERRO BRAVO
2806,CESAR,AGUACHICA,CAMPO AMALIA
2807,CESAR,AGUACHICA,EL JUNCAL
2808,CESAR,AGUACHICA,LA CAMPANA
2809,CESAR,AGUSTIN CODAZZI,AGUSTIN CODAZZI
2810,CESAR,AGUSTIN CODAZZI,SAN JACINTO
2811,CESAR,AGUSTIN CODAZZI,CASACAZA
2812,CESAR,AGUSTIN CODAZZI,LLERASCA
2813,CESAR,AGUSTIN CODAZZI,SICARARE
2814,CESAR,AGUSTIN CODAZZI,PUNTA ARRECHA
2815,CESAR,AGUSTIN CODAZZI,SAN RAMON
2816,CESAR,ASTREA,ASTREA
2817,CESAR,ASTREA,ARJONA
2818,CESAR,ASTREA,EL YUCAL
2819,CESAR,ASTREA,SANTA CECILIA
2820,CESAR,ASTREA,EL HEBRON
2821,CESAR,ASTREA,EL JOBO
